,arrival_hydrophone,init_arrival_time,id,depth,aic_t,first_hydrophone,second_hydrophone,arrival_time,first_arrival,second_arrival,dt
405,h4,18037.32621011574,405,205.875,"[18037.326209236115, 18037.326210092597, 18037.326210092597, 18037.32621008102, 18037.32621055556, 18037.326211064817]",3,2,18037.32621008102,2019-05-21 07:49:44.551000+00:00,2019-05-21 07:49:44.552000+00:00,-0.001
406,h4,18037.326220717594,406,204.125,"[18037.326219282408, 18037.326219907405, 18037.326220671297, 18037.32622068287, 18037.32622113426, 18037.326221631945]",2,3,18037.326220671297,2019-05-21 07:49:45.466000+00:00,2019-05-21 07:49:45.467000+00:00,-0.001
407,h4,18037.326225844907,407,205.0,"[18037.326225289355, 18037.326225833334, 18037.326225821762, 18037.326225821762, 18037.326226273148, 18037.32622675926]",2,3,18037.326225821762,2019-05-21 07:49:45.911000+00:00,2019-05-21 07:49:45.911000+00:00,0.0
408,h4,18037.326232812502,408,205.0,"[18037.326232800926, 18037.326232800926, 18037.326232789354, 18037.326232789354, 18037.326233252315, 18037.326233726853]",2,3,18037.326232789354,2019-05-21 07:49:46.513000+00:00,2019-05-21 07:49:46.513000+00:00,0.0
409,h4,18037.326235868055,409,407.125,"[18037.326235150464, 18037.326234988428, 18037.326235856483, 18037.326235856483, 18037.32623480324, 18037.326233981483]",5,4,18037.326233981483,2019-05-21 07:49:46.616000+00:00,2019-05-21 07:49:46.687000+00:00,-0.071
410,h4,18037.326240868057,410,205.0,"[18037.32624085648, 18037.32624085648, 18037.326240844908, 18037.326240844908, 18037.32624130787, 18037.326242037037]",2,3,18037.326240844908,2019-05-21 07:49:47.209000+00:00,2019-05-21 07:49:47.209000+00:00,0.0
411,h4,18037.32624494213,411,320.5,"[18037.32624292824, 18037.326244930555, 18037.32624398148, 18037.326244884258, 18037.326245358796, 18037.32624347222]",5,2,18037.32624347222,2019-05-21 07:49:47.436000+00:00,2019-05-21 07:49:47.480000+00:00,-0.044
412,h4,18037.326249895836,412,201.5,"[18037.32624988426, 18037.32624988426, 18037.326249837963, 18037.32624988426, 18037.32625033565, 18037.326250810187]",2,3,18037.326249837963,2019-05-21 07:49:47.986000+00:00,2019-05-21 07:49:47.990000+00:00,-0.004
413,h4,18037.32625375,413,205.0,"[18037.326252060186, 18037.326252152776, 18037.326253726853, 18037.326253726853, 18037.326254201387, 18037.326254918982]",2,3,18037.326253726853,2019-05-21 07:49:48.322000+00:00,2019-05-21 07:49:48.322000+00:00,0.0
414,h4,18037.326259155092,414,202.375,"[18037.32625912037, 18037.32625912037, 18037.32625908565, 18037.32625912037, 18037.32625957176, 18037.3262600463]",2,3,18037.32625908565,2019-05-21 07:49:48.785000+00:00,2019-05-21 07:49:48.788000+00:00,-0.003
415,h4,18037.32626778935,415,205.0,"[18037.326267777775, 18037.326267766202, 18037.326267766202, 18037.326267766202, 18037.32626821759, 18037.326268703702]",2,3,18037.326267766202,2019-05-21 07:49:49.535000+00:00,2019-05-21 07:49:49.535000+00:00,0.0
416,h4,18037.32627697917,416,203.25,"[18037.326276967593, 18037.326276967593, 18037.326276932872, 18037.32627695602, 18037.326277407406, 18037.32627789352]",2,3,18037.326276932872,2019-05-21 07:49:50.327000+00:00,2019-05-21 07:49:50.329000+00:00,-0.002
417,h4,18037.326281041667,417,659.125,"[18037.3262797338, 18037.326279618057, 18037.326281030095, 18037.326281030095, 18037.326281504633, 18037.32627902778]",5,2,18037.32627902778,2019-05-21 07:49:50.508000+00:00,2019-05-21 07:49:50.681000+00:00,-0.173
418,h4,18037.32628582176,418,203.25,"[18037.326285810184, 18037.326285798612, 18037.326285775463, 18037.326285798612, 18037.326286249998, 18037.32628673611]",2,3,18037.326285775463,2019-05-21 07:49:51.091000+00:00,2019-05-21 07:49:51.093000+00:00,-0.002
419,h4,18037.326288761575,419,656.5,"[18037.32628872685, 18037.32628872685, 18037.32628872685, 18037.32628872685, 18037.32628917824, 18037.326286736108]",5,2,18037.326286736108,2019-05-21 07:49:51.174000+00:00,2019-05-21 07:49:51.346000+00:00,-0.172
420,h4,18037.32629462963,420,205.0,"[18037.326294594906, 18037.326294594906, 18037.326294594906, 18037.326294594906, 18037.326295046296, 18037.326295532406]",2,3,18037.326294594906,2019-05-21 07:49:51.853000+00:00,2019-05-21 07:49:51.853000+00:00,0.0
421,h4,18037.326299780092,421,205.875,"[18037.326298738426, 18037.32629787037, 18037.32629976852, 18037.326299756947, 18037.326300208333, 18037.326300694447]",3,2,18037.326299756947,2019-05-21 07:49:52.299000+00:00,2019-05-21 07:49:52.300000+00:00,-0.001
422,h4,18037.326310844906,422,205.875,"[18037.326309756943, 18037.32630914352, 18037.326310833334, 18037.32631082176, 18037.326311273147, 18037.32631175926]",3,2,18037.32631082176,2019-05-21 07:49:53.255000+00:00,2019-05-21 07:49:53.256000+00:00,-0.001
423,h4,18037.32631670139,423,205.0,"[18037.326315127313, 18037.32631515046, 18037.326316689814, 18037.326316689814, 18037.326317141204, 18037.32631787037]",2,3,18037.326316689814,2019-05-21 07:49:53.762000+00:00,2019-05-21 07:49:53.762000+00:00,0.0
424,h4,18037.326321203705,424,205.0,"[18037.326319641204, 18037.32632002315, 18037.32632115741, 18037.32632115741, 18037.326321631943, 18037.326322152778]",2,3,18037.32632115741,2019-05-21 07:49:54.148000+00:00,2019-05-21 07:49:54.148000+00:00,0.0
425,h4,18037.32632787037,425,205.875,"[18037.326327048613, 18037.326326979168, 18037.326327060186, 18037.326327048613, 18037.32632752315, 18037.326328101855]",3,2,18037.326327048613,2019-05-21 07:49:54.657000+00:00,2019-05-21 07:49:54.658000+00:00,-0.001
426,h4,18037.326333287037,426,205.0,"[18037.32633201389, 18037.32633197917, 18037.326332997687, 18037.326332997687, 18037.326333472225, 18037.326333958335]",2,3,18037.326332997687,2019-05-21 07:49:55.171000+00:00,2019-05-21 07:49:55.171000+00:00,0.0
427,h4,18037.326337268518,427,205.0,"[18037.32633730324, 18037.326335555554, 18037.32633725694, 18037.32633725694, 18037.32633770833, 18037.32633821759]",2,3,18037.32633725694,2019-05-21 07:49:55.539000+00:00,2019-05-21 07:49:55.539000+00:00,0.0
428,h4,18037.326341921296,428,205.875,"[18037.326341608798, 18037.32634195602, 18037.326341909724, 18037.32634189815, 18037.326342349537, 18037.326342870372]",3,2,18037.32634189815,2019-05-21 07:49:55.940000+00:00,2019-05-21 07:49:55.941000+00:00,-0.001
429,h4,18037.326347372687,429,205.875,"[18037.32634599537, 18037.326347395832, 18037.32634625, 18037.326346238428, 18037.326346689813, 18037.32634828704]",3,2,18037.326346238428,2019-05-21 07:49:56.315000+00:00,2019-05-21 07:49:56.316000+00:00,-0.001
430,h4,18037.326351932872,430,205.0,"[18037.32635142361, 18037.32635082176, 18037.326351921296, 18037.326351921296, 18037.326352372686, 18037.326352881944]",2,3,18037.326351921296,2019-05-21 07:49:56.806000+00:00,2019-05-21 07:49:56.806000+00:00,0.0
431,h4,18037.326357337963,431,206.75,"[18037.326355509256, 18037.32635671296, 18037.326356701386, 18037.326356678237, 18037.326357152775, 18037.32635792824]",3,2,18037.326356678237,2019-05-21 07:49:57.217000+00:00,2019-05-21 07:49:57.219000+00:00,-0.002
432,h4,18037.326364305558,432,205.875,"[18037.3263634375, 18037.326363356482, 18037.326364155095, 18037.32636414352, 18037.326364618057, 18037.32636511574]",3,2,18037.32636414352,2019-05-21 07:49:57.862000+00:00,2019-05-21 07:49:57.863000+00:00,-0.001
433,h4,18037.326367280093,433,205.0,"[18037.326367418984, 18037.326367314818, 18037.32636726852, 18037.32636726852, 18037.32636771991, 18037.32636822917]",2,3,18037.32636726852,2019-05-21 07:49:58.132000+00:00,2019-05-21 07:49:58.132000+00:00,0.0
434,h4,18037.326373738426,434,205.0,"[18037.326373067128, 18037.326372291664, 18037.32637372685, 18037.32637372685, 18037.32637417824, 18037.326374907407]",2,3,18037.32637372685,2019-05-21 07:49:58.690000+00:00,2019-05-21 07:49:58.690000+00:00,0.0
435,h4,18037.326386493056,435,205.875,"[18037.326385381944, 18037.326385729164, 18037.326386493052, 18037.32638648148, 18037.32638693287, 18037.326387662037]",3,2,18037.32638648148,2019-05-21 07:49:59.792000+00:00,2019-05-21 07:49:59.793000+00:00,-0.001
436,h4,18037.326393252315,436,205.875,"[18037.326393240743, 18037.326393240743, 18037.326393252315, 18037.326393240743, 18037.326393692132, 18037.326394178242]",3,2,18037.326393240743,2019-05-21 07:50:00.376000+00:00,2019-05-21 07:50:00.377000+00:00,-0.001
437,h4,18037.32639638889,437,205.875,"[18037.32639636574, 18037.326395671294, 18037.326396377313, 18037.32639636574, 18037.326396840275, 18037.32639730324]",3,2,18037.32639636574,2019-05-21 07:50:00.646000+00:00,2019-05-21 07:50:00.647000+00:00,-0.001
438,h4,18037.326402291666,438,204.125,"[18037.326402268518, 18037.326401759256, 18037.326402175924, 18037.326402187497, 18037.32640275463, 18037.32640324074]",2,3,18037.326402175924,2019-05-21 07:50:01.148000+00:00,2019-05-21 07:50:01.149000+00:00,-0.001
439,h4,18037.3264081713,439,204.125,"[18037.32640824074, 18037.326408136574, 18037.326408125, 18037.326408136574, 18037.326408587964, 18037.326409097222]",2,3,18037.326408125,2019-05-21 07:50:01.662000+00:00,2019-05-21 07:50:01.663000+00:00,-0.001
440,h4,18037.326419490742,440,204.125,"[18037.326419293982, 18037.326419467594, 18037.326419456018, 18037.326419467594, 18037.32641991898, 18037.326420405094]",2,3,18037.326419456018,2019-05-21 07:50:02.641000+00:00,2019-05-21 07:50:02.642000+00:00,-0.001
441,h4,18037.32642439815,441,205.875,"[18037.326422824073, 18037.326423252314, 18037.326424386574, 18037.326424375, 18037.326424849536, 18037.32642556713]",3,2,18037.326424375,2019-05-21 07:50:03.066000+00:00,2019-05-21 07:50:03.067000+00:00,-0.001
442,h4,18037.326429479166,442,205.875,"[18037.326427858792, 18037.32642944444, 18037.326429456018, 18037.32642944444, 18037.32642989583, 18037.32643038194]",3,2,18037.32642944444,2019-05-21 07:50:03.504000+00:00,2019-05-21 07:50:03.505000+00:00,-0.001
443,h4,18037.32643510417,443,205.875,"[18037.326435104165, 18037.326433344908, 18037.32643497685, 18037.326434965278, 18037.326435439816, 18037.326436145835]",3,2,18037.326434965278,2019-05-21 07:50:03.981000+00:00,2019-05-21 07:50:03.982000+00:00,-0.001
444,h4,18037.32643914352,444,205.875,"[18037.32643912037, 18037.326438541666, 18037.326439131943, 18037.32643912037, 18037.326439571756, 18037.32644005787]",3,2,18037.32643912037,2019-05-21 07:50:04.340000+00:00,2019-05-21 07:50:04.341000+00:00,-0.001
445,h4,18037.326445729166,445,205.875,"[18037.326445717594, 18037.326445717594, 18037.326445729166, 18037.326445717594, 18037.326446168983, 18037.32644664352]",3,2,18037.326445717594,2019-05-21 07:50:04.910000+00:00,2019-05-21 07:50:04.911000+00:00,-0.001
446,h4,18037.326450370372,446,205.875,"[18037.32644894676, 18037.326450150464, 18037.326450347224, 18037.326450335648, 18037.326450787037, 18037.326451296296]",3,2,18037.326450335648,2019-05-21 07:50:05.309000+00:00,2019-05-21 07:50:05.310000+00:00,-0.001
447,h4,18037.326455682873,447,205.875,"[18037.326455671297, 18037.326455671297, 18037.32645568287, 18037.326455671297, 18037.326456122686, 18037.326456597224]",3,2,18037.326455671297,2019-05-21 07:50:05.770000+00:00,2019-05-21 07:50:05.771000+00:00,-0.001
448,h4,18037.326460578704,448,205.875,"[18037.3264590625, 18037.326460011573, 18037.3264605787, 18037.32646056713, 18037.326461018518, 18037.326461747685]",3,2,18037.32646056713,2019-05-21 07:50:06.193000+00:00,2019-05-21 07:50:06.194000+00:00,-0.001
449,h4,18037.326471145832,449,205.875,"[18037.32646988426, 18037.326469814816, 18037.32647096065, 18037.326470949076, 18037.326471412038, 18037.32647209491]",3,2,18037.326470949076,2019-05-21 07:50:07.090000+00:00,2019-05-21 07:50:07.091000+00:00,-0.001
450,h4,18037.32647740741,450,205.875,"[18037.326477372684, 18037.326477372684, 18037.32647738426, 18037.326477372684, 18037.326477824074, 18037.326478333332]",3,2,18037.326477372684,2019-05-21 07:50:07.645000+00:00,2019-05-21 07:50:07.646000+00:00,-0.001
451,h4,18037.326481724536,451,205.0,"[18037.326481342592, 18037.326480972224, 18037.326481342592, 18037.326481342592, 18037.32648179398, 18037.326482337965]",2,3,18037.326481342592,2019-05-21 07:50:07.988000+00:00,2019-05-21 07:50:07.988000+00:00,0.0
452,h4,18037.32648667824,452,205.875,"[18037.326484907408, 18037.326485891204, 18037.32648667824, 18037.32648666667, 18037.326487118058, 18037.326487627317]",3,2,18037.32648666667,2019-05-21 07:50:08.448000+00:00,2019-05-21 07:50:08.449000+00:00,-0.001
453,h4,18037.326492083335,453,205.875,"[18037.32649207176, 18037.32649207176, 18037.32649208333, 18037.32649207176, 18037.32649252315, 18037.326492997687]",3,2,18037.32649207176,2019-05-21 07:50:08.915000+00:00,2019-05-21 07:50:08.916000+00:00,-0.001
454,h4,18037.326497291666,454,205.875,"[18037.32649660879, 18037.326496388887, 18037.32649724537, 18037.326497233793, 18037.32649770833, 18037.3264987037]",3,2,18037.326497233793,2019-05-21 07:50:09.361000+00:00,2019-05-21 07:50:09.362000+00:00,-0.001
455,h4,18037.326502094907,455,206.75,"[18037.326502071763, 18037.326502071763, 18037.326502094907, 18037.326502071763, 18037.32650252315, 18037.326503009263]",3,2,18037.326502071763,2019-05-21 07:50:09.779000+00:00,2019-05-21 07:50:09.781000+00:00,-0.002
456,h4,18037.32650601852,456,206.75,"[18037.32650494213, 18037.3265059375, 18037.32650596065, 18037.3265059375, 18037.32650641204, 18037.326507118058]",3,2,18037.3265059375,2019-05-21 07:50:10.113000+00:00,2019-05-21 07:50:10.115000+00:00,-0.002
457,h4,18037.326511354167,457,205.875,"[18037.32651134259, 18037.32651134259, 18037.326511354164, 18037.32651134259, 18037.32651179398, 18037.32651226852]",3,2,18037.32651134259,2019-05-21 07:50:10.580000+00:00,2019-05-21 07:50:10.581000+00:00,-0.001
458,h4,18037.326515405093,458,500.75,"[18037.326514016204, 18037.32651435185, 18037.32651540509, 18037.326515381945, 18037.32651585648, 18037.32651388889]",5,3,18037.32651388889,2019-05-21 07:50:10.800000+00:00,2019-05-21 07:50:10.929000+00:00,-0.129
459,h4,18037.326520868057,459,206.75,"[18037.326520833332, 18037.326520833332, 18037.32652085648, 18037.326520833332, 18037.326521284722, 18037.326521770832]",3,2,18037.326520833332,2019-05-21 07:50:11.400000+00:00,2019-05-21 07:50:11.402000+00:00,-0.002
460,h4,18037.32652508102,460,206.75,"[18037.326524687498, 18037.32652417824, 18037.32652466435, 18037.3265246412, 18037.32652511574, 18037.326525613422]",3,2,18037.3265246412,2019-05-21 07:50:11.729000+00:00,2019-05-21 07:50:11.731000+00:00,-0.002
461,h4,18037.326530439816,461,205.875,"[18037.32653042824, 18037.32653040509, 18037.326530439812, 18037.32653042824, 18037.32653087963, 18037.326531354167]",3,2,18037.32653042824,2019-05-21 07:50:12.229000+00:00,2019-05-21 07:50:12.230000+00:00,-0.001
462,h4,18037.326533657408,462,200.625,"[18037.326533611114, 18037.32653326389, 18037.32653355324, 18037.326533611114, 18037.3265340625, 18037.326534548614]",2,3,18037.32653355324,2019-05-21 07:50:12.499000+00:00,2019-05-21 07:50:12.504000+00:00,-0.005
463,h4,18037.32653994213,463,206.75,"[18037.326539930556, 18037.326539930556, 18037.326539953705, 18037.326539930556, 18037.326540381946, 18037.326540868056]",3,2,18037.326539930556,2019-05-21 07:50:13.050000+00:00,2019-05-21 07:50:13.052000+00:00,-0.002
464,h4,18037.326543530093,464,205.875,"[18037.32654351852, 18037.32654351852, 18037.326543530093, 18037.32654351852, 18037.32654396991, 18037.32654447917]",3,2,18037.32654351852,2019-05-21 07:50:13.360000+00:00,2019-05-21 07:50:13.361000+00:00,-0.001
465,h4,18037.32654960648,465,206.75,"[18037.32654959491, 18037.32654959491, 18037.326549618057, 18037.32654959491, 18037.3265500463, 18037.32655053241]",3,2,18037.32654959491,2019-05-21 07:50:13.885000+00:00,2019-05-21 07:50:13.887000+00:00,-0.002
466,h4,18037.326552986113,466,277.625,"[18037.326551631944, 18037.326551631944, 18037.326551655093, 18037.326551631944, 18037.326551597223, 18037.326552592593]",4,3,18037.326551597223,2019-05-21 07:50:14.058000+00:00,2019-05-21 07:50:14.061000+00:00,-0.003
467,h4,18037.32656025463,467,206.75,"[18037.326560243055, 18037.326560243055, 18037.326560254627, 18037.326560231482, 18037.326560694444, 18037.326561168982]",3,2,18037.326560231482,2019-05-21 07:50:14.804000+00:00,2019-05-21 07:50:14.806000+00:00,-0.002
468,h4,18037.326564270836,468,367.75,"[18037.326563333332, 18037.326562199076, 18037.326564270832, 18037.32656425926, 18037.32656472222, 18037.326563645835]",5,3,18037.326563645835,2019-05-21 07:50:15.099000+00:00,2019-05-21 07:50:15.152000+00:00,-0.053
469,h4,18037.326569479166,469,206.75,"[18037.326569467594, 18037.326569467594, 18037.326569490742, 18037.326569467594, 18037.326569918983, 18037.326570428242]",3,2,18037.326569467594,2019-05-21 07:50:15.602000+00:00,2019-05-21 07:50:15.604000+00:00,-0.002
470,h4,18037.32657443287,470,206.75,"[18037.326574386578, 18037.326574386578, 18037.326574409726, 18037.326574386578, 18037.326574837964, 18037.326575324078]",3,2,18037.326574386578,2019-05-21 07:50:16.027000+00:00,2019-05-21 07:50:16.029000+00:00,-0.002
471,h4,18037.32657914352,471,206.75,"[18037.326578645832, 18037.32657866898, 18037.32657866898, 18037.326578645832, 18037.326579097222, 18037.32657960648]",3,2,18037.326578645832,2019-05-21 07:50:16.395000+00:00,2019-05-21 07:50:16.397000+00:00,-0.002
472,h4,18037.326586377316,472,202.375,"[18037.32658542824, 18037.32658565972, 18037.32658614583, 18037.326586180556, 18037.32658665509, 18037.326587187497]",2,3,18037.32658614583,2019-05-21 07:50:17.043000+00:00,2019-05-21 07:50:17.046000+00:00,-0.003
473,h4,18037.326589780092,473,206.75,"[18037.32658976852, 18037.32658976852, 18037.326589791668, 18037.32658976852, 18037.32659021991, 18037.326590729168]",3,2,18037.32658976852,2019-05-21 07:50:17.356000+00:00,2019-05-21 07:50:17.358000+00:00,-0.002
474,h4,18037.326594467595,474,206.75,"[18037.326593287038, 18037.32659445602, 18037.326594421298, 18037.32659439815, 18037.326594872684, 18037.326595671297]",3,2,18037.32659439815,2019-05-21 07:50:17.756000+00:00,2019-05-21 07:50:17.758000+00:00,-0.002
475,h4,18037.32659928241,475,206.75,"[18037.32659886574, 18037.326599270833, 18037.32659929398, 18037.326599270833, 18037.326599722222, 18037.32660023148]",3,2,18037.326599270833,2019-05-21 07:50:18.177000+00:00,2019-05-21 07:50:18.179000+00:00,-0.002
476,h4,18037.326604467595,476,206.75,"[18037.326602916666, 18037.32660445602, 18037.326604479167, 18037.32660445602, 18037.32660490741, 18037.326605416667]",3,2,18037.32660445602,2019-05-21 07:50:18.625000+00:00,2019-05-21 07:50:18.627000+00:00,-0.002
477,h4,18037.32660877315,477,206.75,"[18037.326607939816, 18037.32660769676, 18037.32660796296, 18037.326607939816, 18037.326608391202, 18037.32660890046]",3,2,18037.326607939816,2019-05-21 07:50:18.926000+00:00,2019-05-21 07:50:18.928000+00:00,-0.002
478,h4,18037.326615231483,478,206.75,"[18037.32661439815, 18037.326614988426, 18037.326615011574, 18037.326614988426, 18037.326615439815, 18037.326616180555]",3,2,18037.326614988426,2019-05-21 07:50:19.535000+00:00,2019-05-21 07:50:19.537000+00:00,-0.002
479,h4,18037.326623414352,479,206.75,"[18037.326622083332, 18037.326621377313, 18037.326623425924, 18037.326623402776, 18037.326623854166, 18037.326624583333]",3,2,18037.326623402776,2019-05-21 07:50:20.262000+00:00,2019-05-21 07:50:20.264000+00:00,-0.002
480,h4,18037.326629583335,480,205.875,"[18037.32662957176, 18037.32662957176, 18037.32662958333, 18037.32662957176, 18037.326630023148, 18037.326630532407]",3,2,18037.32662957176,2019-05-21 07:50:20.795000+00:00,2019-05-21 07:50:20.796000+00:00,-0.001
481,h4,18037.32663508102,481,204.125,"[18037.32663445602, 18037.326633819448, 18037.326635046298, 18037.326635057874, 18037.32663550926, 18037.326636030095]",2,3,18037.326635046298,2019-05-21 07:50:21.268000+00:00,2019-05-21 07:50:21.269000+00:00,-0.001
482,h4,18037.32663939815,482,206.75,"[18037.326639386574, 18037.326639409723, 18037.326639409723, 18037.326639386574, 18037.326639837964, 18037.326640347223]",3,2,18037.326639386574,2019-05-21 07:50:21.643000+00:00,2019-05-21 07:50:21.645000+00:00,-0.002
483,h4,18037.32664570602,483,207.625,"[18037.326645150464, 18037.326644444445, 18037.32664568287, 18037.326645648147, 18037.326646099536, 18037.32664662037]",3,2,18037.326645648147,2019-05-21 07:50:22.184000+00:00,2019-05-21 07:50:22.187000+00:00,-0.003
484,h4,18037.32665204861,484,207.625,"[18037.326652037038, 18037.326651516203, 18037.32665195602, 18037.326651921296, 18037.32665246528, 18037.326652997686]",3,2,18037.326651921296,2019-05-21 07:50:22.726000+00:00,2019-05-21 07:50:22.729000+00:00,-0.003
485,h4,18037.32665734954,485,207.625,"[18037.32665736111, 18037.32665667824, 18037.326657280093, 18037.32665724537, 18037.326657719907, 18037.32665824074]",3,2,18037.32665724537,2019-05-21 07:50:23.186000+00:00,2019-05-21 07:50:23.189000+00:00,-0.003
486,h4,18037.326662094907,486,207.625,"[18037.32666119213, 18037.326660011575, 18037.326662106483, 18037.326662071762, 18037.326662534724, 18037.326663252315]",3,2,18037.326662071762,2019-05-21 07:50:23.603000+00:00,2019-05-21 07:50:23.606000+00:00,-0.003
487,h4,18037.326666770834,487,207.625,"[18037.326666747686, 18037.326666759258, 18037.326666782406, 18037.326666747686, 18037.32666719907, 18037.326667685185]",3,2,18037.326666747686,2019-05-21 07:50:24.007000+00:00,2019-05-21 07:50:24.010000+00:00,-0.003
488,h4,18037.32667033565,488,207.625,"[18037.326670312505, 18037.326670312505, 18037.326670347225, 18037.326670312505, 18037.32667078704, 18037.326671493058]",3,2,18037.326670312505,2019-05-21 07:50:24.315000+00:00,2019-05-21 07:50:24.318000+00:00,-0.003
489,h4,18037.326675625,489,207.625,"[18037.326675613425, 18037.326675601853, 18037.326675636574, 18037.326675601853, 18037.32667605324, 18037.326676574074]",3,2,18037.326675601853,2019-05-21 07:50:24.772000+00:00,2019-05-21 07:50:24.775000+00:00,-0.003
490,h4,18037.32667917824,490,177.0,"[18037.326678020836, 18037.32667783565, 18037.326678738427, 18037.3266791088, 18037.326679583333, 18037.32668008102]",2,3,18037.326678738427,2019-05-21 07:50:25.043000+00:00,2019-05-21 07:50:25.075000+00:00,-0.032
491,h4,18037.326683715277,491,207.625,"[18037.326683298612, 18037.3266834375, 18037.326683333333, 18037.326683298612, 18037.32668375, 18037.32668425926]",3,2,18037.326683298612,2019-05-21 07:50:25.437000+00:00,2019-05-21 07:50:25.440000+00:00,-0.003
492,h4,18037.326690636575,492,207.625,"[18037.326690625, 18037.326688958332, 18037.326690625, 18037.32669059028, 18037.326691064813, 18037.3266915625]",3,2,18037.32669059028,2019-05-21 07:50:26.067000+00:00,2019-05-21 07:50:26.070000+00:00,-0.003
493,h4,18037.326698935187,493,208.5,"[18037.32669892361, 18037.32669892361, 18037.32669894676, 18037.326698900462, 18037.326699351852, 18037.32669986111]",3,2,18037.326698900462,2019-05-21 07:50:26.785000+00:00,2019-05-21 07:50:26.789000+00:00,-0.004
494,h4,18037.327023159723,494,209.375,"[18037.327023136575, 18037.327021979167, 18037.327023194444, 18037.327023136575, 18037.32702358796, 18037.327024108796]",3,2,18037.327023136575,2019-05-21 07:50:54.799000+00:00,2019-05-21 07:50:54.804000+00:00,-0.005
495,h4,18037.327030752316,495,212.0,"[18037.327030532408, 18037.327030648146, 18037.327030127315, 18037.32703003472, 18037.32703048611, 18037.32703099537]",3,2,18037.32703003472,2019-05-21 07:50:55.395000+00:00,2019-05-21 07:50:55.403000+00:00,-0.008
496,h4,18037.327053877314,496,209.375,"[18037.32705385417, 18037.32705386574, 18037.32705391204, 18037.32705385417, 18037.32705431713, 18037.32705482639]",3,2,18037.32705385417,2019-05-21 07:50:57.453000+00:00,2019-05-21 07:50:57.458000+00:00,-0.005
497,h4,18037.32705928241,497,209.375,"[18037.327059270832, 18037.327058078703, 18037.3270593287, 18037.327059270832, 18037.32705974537, 18037.327060208332]",3,2,18037.327059270832,2019-05-21 07:50:57.921000+00:00,2019-05-21 07:50:57.926000+00:00,-0.005
498,h4,18037.327078587965,498,209.375,"[18037.32707857639, 18037.32707857639, 18037.32707863426, 18037.32707857639, 18037.32707902778, 18037.327079537037]",3,2,18037.32707857639,2019-05-21 07:50:59.589000+00:00,2019-05-21 07:50:59.594000+00:00,-0.005
499,h4,18037.327087766203,499,200.625,"[18037.327086145833, 18037.327086932873, 18037.32708701389, 18037.32708707176, 18037.327087604168, 18037.32708809028]",2,3,18037.32708701389,2019-05-21 07:51:00.318000+00:00,2019-05-21 07:51:00.323000+00:00,-0.005
500,h4,18037.327103680556,500,205.0,"[18037.327102071762, 18037.32710354167, 18037.32710354167, 18037.32710354167, 18037.327104016207, 18037.327104606484]",2,3,18037.32710354167,2019-05-21 07:51:01.746000+00:00,2019-05-21 07:51:01.746000+00:00,0.0
501,h4,18037.327122291666,501,209.375,"[18037.327120590275, 18037.327121354163, 18037.327121412036, 18037.327121354163, 18037.327121805552, 18037.327121458333]",3,2,18037.327121354163,2019-05-21 07:51:03.285000+00:00,2019-05-21 07:51:03.290000+00:00,-0.005
502,h4,18037.327207708335,502,210.25,"[18037.327207083334, 18037.32720769676, 18037.327207754628, 18037.327207685186, 18037.327208136572, 18037.327208657407]",3,2,18037.327207685186,2019-05-21 07:51:10.744000+00:00,2019-05-21 07:51:10.750000+00:00,-0.006
503,h4,18037.32722716435,503,206.75,"[18037.32722715278, 18037.32722715278, 18037.327227175927, 18037.32722715278, 18037.327227604168, 18037.327228113427]",3,2,18037.32722715278,2019-05-21 07:51:12.426000+00:00,2019-05-21 07:51:12.428000+00:00,-0.002
504,h4,18037.327230381947,504,307.375,"[18037.327229571758, 18037.327228923612, 18037.327229618055, 18037.327229571758, 18037.32722914352, 18037.327230740742]",4,3,18037.32722914352,2019-05-21 07:51:12.598000+00:00,2019-05-21 07:51:12.635000+00:00,-0.037
505,h4,18037.32723658565,505,210.25,"[18037.327236527777, 18037.327236527777, 18037.327236597223, 18037.327236527777, 18037.327236979167, 18037.3272375]",3,2,18037.327236527777,2019-05-21 07:51:13.236000+00:00,2019-05-21 07:51:13.242000+00:00,-0.006
506,h4,18037.327243703705,506,210.25,"[18037.327242835647, 18037.32724369213, 18037.327243761574, 18037.32724369213, 18037.32724414352, 18037.32724466435]",3,2,18037.32724369213,2019-05-21 07:51:13.855000+00:00,2019-05-21 07:51:13.861000+00:00,-0.006
507,h4,18037.32725315972,507,208.5,"[18037.327253113428, 18037.327252453706, 18037.327253171297, 18037.327253125, 18037.32725357639, 18037.327254050928]",3,2,18037.327253125,2019-05-21 07:51:14.670000+00:00,2019-05-21 07:51:14.674000+00:00,-0.004
508,h4,18037.32726224537,508,210.25,"[18037.327262233794, 18037.32726222222, 18037.32726230324, 18037.327262233794, 18037.327262685183, 18037.32726315972]",3,2,18037.327262233794,2019-05-21 07:51:15.457000+00:00,2019-05-21 07:51:15.463000+00:00,-0.006
509,h4,18037.32727,509,210.25,"[18037.327269988426, 18037.327269988426, 18037.32727005787, 18037.327269988426, 18037.327270439815, 18037.327271215276]",3,2,18037.327269988426,2019-05-21 07:51:16.127000+00:00,2019-05-21 07:51:16.133000+00:00,-0.006
